req_turning,req_milling,plan,req_sheet_metal,req_sheet_metal_inserts,one_manufacturer,num_distinct_parts_binned,separator,manufacturer_name,post_id_manuf,predBidProb
0,0,standard,1,0,0,[1-4),,MATIC Kft.,1714,0.1387113301462452
0,0,standard,1,0,0,>=20,,Metalif Inc.,15228,0.4803887217395819
0,0,standard,1,0,0,>=20,,Hongding Photoelectric Technology,5314,0.3338456231423307
0,0,standard,1,0,0,>=20,,P.D.R ELECTRONICS,2184,0.16061140174515462
0,0,standard,1,0,0,>=20,,FGM TEKNİK,15212,0.1475209380981911
0,0,standard,1,0,0,>=20,,Aloni engineering,4753,0.14716093746990114
0,0,standard,1,0,0,[11-20),,Metalif Inc.,15228,0.32457757654456965
0,0,standard,1,0,0,[11-20),,Hongding Photoelectric Technology,5314,0.2930566554068179
0,0,standard,1,0,0,[11-20),,MATIC Kft.,1714,0.2202332950593237
0,0,standard,1,0,0,[11-20),,FGM TEKNİK,15212,0.18936992602468497
0,0,standard,1,0,0,[11-20),,P.D.R ELECTRONICS,2184,0.18059569919763666
0,0,standard,1,0,1,[4-11),,Metalif Inc.,15228,0.42130590241359556
0,0,standard,1,0,1,[4-11),,Hongding Photoelectric Technology,5314,0.27527387080459426
0,0,standard,1,0,1,[4-11),,Zahavi steel ltd.,788,0.23281275977561094
0,0,standard,1,0,1,[4-11),,P.D.R ELECTRONICS,2184,0.19399970999531882
0,0,standard,1,0,1,[4-11),,Aloni engineering,4753,0.17863491153611905
0,0,standard,1,0,1,[1-4),,Zahavi steel ltd.,788,0.4176758560766953
0,0,standard,1,0,1,[1-4),,Metalif Inc.,15228,0.4027803841218184
0,0,standard,1,0,1,[1-4),,Hongding Photoelectric Technology,5314,0.23077859324505745
0,0,standard,1,0,1,[1-4),,P.D.R ELECTRONICS,2184,0.18972762426589287
0,0,standard,1,0,1,[1-4),,Aloni engineering,4753,0.17757571040320944
0,0,standard,1,0,1,>=20,,Metalif Inc.,15228,0.569428546021586
0,0,standard,1,0,1,>=20,,Aloni engineering,4753,0.3296366365701774
0,0,standard,1,0,1,>=20,,P.D.R ELECTRONICS,2184,0.2578116770275204
0,0,standard,1,0,1,>=20,,Hongding Photoelectric Technology,5314,0.2119112232464793
0,0,standard,1,0,1,>=20,,Zahavi steel ltd.,788,0.19761395588998362
0,0,standard,1,0,1,[11-20),,Metalif Inc.,15228,0.40737967002238507
0,0,standard,1,0,1,[11-20),,P.D.R ELECTRONICS,2184,0.28577271533799653
0,0,standard,1,0,1,[11-20),,Zahavi steel ltd.,788,0.26023228801579673
0,0,standard,1,0,1,[11-20),,Aloni engineering,4753,0.1895513980282044
0,0,standard,1,0,1,[11-20),,Hongding Photoelectric Technology,5314,0.18195095353460886
0,0,standard,1,1,0,[4-11),,Metalif Inc.,15228,0.5107457278822876
0,0,standard,1,1,0,[4-11),,Hongding Photoelectric Technology,5314,0.41217911558702863
0,0,standard,1,1,0,[4-11),,Zahavi steel ltd.,788,0.1889529102922868
0,0,standard,1,1,0,[4-11),,P.D.R ELECTRONICS,2184,0.15788087813776078
0,0,standard,1,1,0,[4-11),,YDC METAL,20224,0.11710890248035236
0,0,standard,1,1,0,[1-4),,Metalif Inc.,15228,0.49162851002675534
0,0,standard,1,1,0,[1-4),,Hongding Photoelectric Technology,5314,0.3564382405614481
0,0,standard,1,1,0,[1-4),,Zahavi steel ltd.,788,0.35510969521380764
0,0,standard,1,1,0,[1-4),,P.D.R ELECTRONICS,2184,0.15425194986674207
0,0,standard,1,1,0,[1-4),,FGM TEKNİK,15212,0.13100138156651497
0,0,standard,1,1,0,>=20,,Metalif Inc.,15228,0.6547363662244803
0,0,standard,1,1,0,>=20,,Hongding Photoelectric Technology,5314,0.33172792410056146
0,0,standard,1,1,0,>=20,,P.D.R ELECTRONICS,2184,0.21295126089783303
0,0,standard,1,1,0,>=20,,Zahavi steel ltd.,788,0.15901084585986966
0,0,standard,1,1,0,>=20,,FGM TEKNİK,15212,0.09205820163993284
0,0,standard,1,1,0,[11-20),,Metalif Inc.,15228,0.49639906752861807
0,0,standard,1,1,0,[11-20),,Hongding Photoelectric Technology,5314,0.29108463585448907
0,0,standard,1,1,0,[11-20),,P.D.R ELECTRONICS,2184,0.23760454542357828
0,0,standard,1,1,0,[11-20),,Zahavi steel ltd.,788,0.21263857336859224
0,0,standard,1,1,0,[11-20),,GS ELECTRONIC PACKAGING,7490,0.14451200517354254
0,0,standard,1,1,1,[4-11),,Metalif Inc.,15228,0.598926678314104
0,0,standard,1,1,1,[4-11),,Zahavi steel ltd.,788,0.35266229956958417
0,0,standard,1,1,1,[4-11),,Hongding Photoelectric Technology,5314,0.27337524044507516
0,0,standard,1,1,1,[4-11),,P.D.R ELECTRONICS,2184,0.25392857299473304
0,0,standard,1,1,1,[4-11),,4MODEL,44404,0.11828801464392623
0,0,standard,1,1,1,[1-4),,Metalif Inc.,15228,0.580424514397867
0,0,standard,1,1,1,[1-4),,Zahavi steel ltd.,788,0.5628698933159225
0,0,standard,1,1,1,[1-4),,P.D.R ELECTRONICS,2184,0.24874406758287199
0,0,standard,1,1,1,[1-4),,Hongding Photoelectric Technology,5314,0.22908984649433042
0,0,standard,1,1,1,[1-4),,"א.ל. כרסומטל זיווד בע""מ",19928,0.15458363620143586
0,0,standard,1,1,1,>=20,,Metalif Inc.,15228,0.7306513529000029
0,0,standard,1,1,1,>=20,,P.D.R ELECTRONICS,2184,0.3293967969774039
0,0,standard,1,1,1,>=20,,Zahavi steel ltd.,788,0.3065846580589192
0,0,standard,1,1,1,>=20,,Hongding Photoelectric Technology,5314,0.2103227906101669
0,0,standard,1,1,1,>=20,,Aloni engineering,4753,0.15171562256337323
0,0,standard,1,1,1,[11-20),,Metalif Inc.,15228,0.5850650838579488
0,0,standard,1,1,1,[11-20),,Zahavi steel ltd.,788,0.38707540845350036
0,0,standard,1,1,1,[11-20),,P.D.R ELECTRONICS,2184,0.36134174428039273
0,0,standard,1,1,1,[11-20),,Hongding Photoelectric Technology,5314,0.18053564984209486
0,0,standard,1,1,1,[11-20),,GS ELECTRONIC PACKAGING,7490,0.10345960662418964
0,0,standard,0,0,0,[4-11),,FGM TEKNİK,15212,0.31935171040409877
0,0,standard,0,0,0,[4-11),,Hongding Photoelectric Technology,5314,0.2989837151472237
0,0,standard,0,0,0,[4-11),,Aloni engineering,4753,0.17449941435104657
0,0,standard,0,0,0,[4-11),,P.D.R ELECTRONICS,2184,0.14461039600642303
0,0,standard,0,0,0,[4-11),,Metalif Inc.,15228,0.13026367643565198
0,0,standard,0,0,0,[1-4),,FGM TEKNİK,15212,0.3542625921449433
0,0,standard,0,0,0,[1-4),,Hongding Photoelectric Technology,5314,0.2519885305543515
0,0,standard,0,0,0,[1-4),,Aloni engineering,4753,0.17345955583706935
0,0,standard,0,0,0,[1-4),,YAAF,5011,0.1448534584534178
0,0,standard,0,0,0,[1-4),,P.D.R ELECTRONICS,2184,0.141235335779327
0,0,standard,0,0,0,>=20,,Aloni engineering,4753,0.3233816955158239
0,0,standard,0,0,0,>=20,,FGM TEKNİK,15212,0.26953558069872563
0,0,standard,0,0,0,>=20,,Hongding Photoelectric Technology,5314,0.2319099211489916
0,0,standard,0,0,0,>=20,,Metalif Inc.,15228,0.21387996264248185
0,0,standard,0,0,0,>=20,,P.D.R ELECTRONICS,2184,0.19612997266499405
0,0,standard,0,0,0,[11-20),,FGM TEKNİK,15212,0.33249745017249016
0,0,standard,0,0,0,[11-20),,YAAF,5011,0.2723520892582247
0,0,standard,0,0,0,[11-20),,P.D.R ELECTRONICS,2184,0.21937867165397096
0,0,standard,0,0,0,[11-20),,Hongding Photoelectric Technology,5314,0.1998391775765814
0,0,standard,0,0,0,[11-20),,Aloni engineering,4753,0.18522016782340633
0,0,standard,0,0,1,[4-11),,Aloni engineering,4753,0.37593143176007054
0,0,standard,0,0,1,[4-11),,P.D.R ELECTRONICS,2184,0.2348362325703321
0,0,standard,0,0,1,[4-11),,FGM TEKNİK,15212,0.21298888129078578
0,0,standard,0,0,1,[4-11),,Hongding Photoelectric Technology,5314,0.1862228374507814
0,0,standard,0,0,1,[4-11),,Metalif Inc.,15228,0.17644457927315382
0,0,standard,0,0,1,[1-4),,Aloni engineering,4753,0.3742353928799911
0,0,standard,0,0,1,[1-4),,FGM TEKNİK,15212,0.24037873251092637
0,0,standard,0,0,1,[1-4),,P.D.R ELECTRONICS,2184,0.22992140823257157
0,0,standard,0,0,1,[1-4),,Metalif Inc.,15228,0.1656048394881702
0,0,standard,0,0,1,[1-4),,Hongding Photoelectric Technology,5314,0.15308133344763894
0,0,standard,0,0,1,>=20,,Aloni engineering,4753,0.5766267844494887
0,0,standard,0,0,1,>=20,,P.D.R ELECTRONICS,2184,0.3069648038419179
0,0,standard,0,0,1,>=20,,Metalif Inc.,15228,0.2801557502155903
0,0,standard,0,0,1,>=20,,FGM TEKNİK,15212,0.17548672356010994
0,0,standard,0,0,1,>=20,,Hongding Photoelectric Technology,5314,0.13941484979243154
0,0,standard,0,0,1,[11-20),,Aloni engineering,4753,0.39313396999684136
0,0,standard,0,0,1,[11-20),,P.D.R ELECTRONICS,2184,0.3378302251682198
0,0,standard,0,0,1,[11-20),,FGM TEKNİK,15212,0.22319201246858664
0,0,standard,0,0,1,[11-20),,Metalif Inc.,15228,0.16825887511736773
0,0,standard,0,0,1,[11-20),,YAAF,5011,0.16263034934885995
0,0,standard,0,1,0,[4-11),,Hongding Photoelectric Technology,5314,0.2969885669454177
0,0,standard,0,1,0,[4-11),,Metalif Inc.,15228,0.23501270371402655
0,0,standard,0,1,0,[4-11),,FGM TEKNİK,15212,0.21562720111229514
0,0,standard,0,1,0,[4-11),,P.D.R ELECTRONICS,2184,0.19293439895750836
0,0,standard,0,1,0,[4-11),,Aloni engineering,4753,0.0713955250913544
0,0,standard,0,1,0,[1-4),,Hongding Photoelectric Technology,5314,0.25019505975298106
0,0,standard,0,1,0,[1-4),,FGM TEKNİK,15212,0.24325146781432597
0,0,standard,0,1,0,[1-4),,Metalif Inc.,15228,0.22154278904266428
0,0,standard,0,1,0,[1-4),,P.D.R ELECTRONICS,2184,0.18868028084424268
0,0,standard,0,1,0,[1-4),,Zahavi steel ltd.,788,0.12000307449754101
0,0,standard,0,1,0,>=20,,Metalif Inc.,15228,0.35817711006824526
0,0,standard,0,1,0,>=20,,P.D.R ELECTRONICS,2184,0.256507472507882
0,0,standard,0,1,0,>=20,,Hongding Photoelectric Technology,5314,0.23021537343963241
0,0,standard,0,1,0,>=20,,FGM TEKNİK,15212,0.17776542791493086
0,0,standard,0,1,0,>=20,,Aloni engineering,4753,0.148090960397173
0,0,standard,0,1,0,[11-20),,P.D.R ELECTRONICS,2184,0.2843812609496636
0,0,standard,0,1,0,[11-20),,FGM TEKNİK,15212,0.22592043879926146
0,0,standard,0,1,0,[11-20),,Metalif Inc.,15228,0.22485172189932923
0,0,standard,0,1,0,[11-20),,Hongding Photoelectric Technology,5314,0.198318462839804
0,0,standard,0,1,0,[11-20),,YAAF,5011,0.14247389631160912
0,0,standard,0,1,1,[4-11),,Metalif Inc.,15228,0.3052938359088467
0,0,standard,0,1,1,[4-11),,P.D.R ELECTRONICS,2184,0.3026432530257787
0,0,standard,0,1,1,[4-11),,Hongding Photoelectric Technology,5314,0.1847818107105904
0,0,standard,0,1,1,[4-11),,Aloni engineering,4753,0.17972192600531547
0,0,standard,0,1,1,[4-11),,FGM TEKNİK,15212,0.13686416288340422
0,0,standard,0,1,1,[1-4),,P.D.R ELECTRONICS,2184,0.2968598865028504
0,0,standard,0,1,1,[1-4),,Metalif Inc.,15228,0.2893191845937223
0,0,standard,0,1,1,[1-4),,Zahavi steel ltd.,788,0.24178282812437665
0,0,standard,0,1,1,[1-4),,Aloni engineering,4753,0.1786576814599363
0,0,standard,0,1,1,[1-4),,FGM TEKNİK,15212,0.15641011077770794
0,0,standard,0,1,1,>=20,,Metalif Inc.,15228,0.44391713389504556
0,0,standard,0,1,1,>=20,,P.D.R ELECTRONICS,2184,0.38511611098858284
0,0,standard,0,1,1,>=20,,Aloni engineering,4753,0.33127191955109586
0,0,standard,0,1,1,>=20,,Hongding Photoelectric Technology,5314,0.13827448650931642
0,0,standard,0,1,1,>=20,,FGM TEKNİK,15212,0.1108773456557865
0,0,standard,0,1,1,[11-20),,P.D.R ELECTRONICS,2184,0.4190877496489061
0,0,standard,0,1,1,[11-20),,Metalif Inc.,15228,0.29325906490325127
0,0,standard,0,1,1,[11-20),,Aloni engineering,4753,0.1906894185489084
0,0,standard,0,1,1,[11-20),,FGM TEKNİK,15212,0.14408822714696917
0,0,standard,0,1,1,[11-20),,Zahavi steel ltd.,788,0.13524363583011975
0,0,urgent,1,0,0,[4-11),,Zahavi steel ltd.,788,0.44449607098088384
0,0,urgent,1,0,0,[4-11),,Hongding Photoelectric Technology,5314,0.19046126844260608
0,0,urgent,1,0,0,[4-11),,M.ash presicion mechanics,770,0.15971343573411068
0,0,urgent,1,0,0,[4-11),,R.Benes Metal Ltd.,774,0.13188380729377763
0,0,urgent,1,0,0,[4-11),,Metalif Inc.,15228,0.07279661146476443
0,0,urgent,1,0,0,[1-4),,Zahavi steel ltd.,788,0.6541293668241649
0,0,urgent,1,0,0,[1-4),,Hongding Photoelectric Technology,5314,0.15671072112632325
0,0,urgent,1,0,0,[1-4),,R.Benes Metal Ltd.,774,0.0964194363592739
0,0,urgent,1,0,0,[1-4),,GS ELECTRONIC PACKAGING,7490,0.08126928209615443
0,0,urgent,1,0,0,[1-4),,M.ash presicion mechanics,770,0.07958073774229085
0,0,urgent,1,0,0,>=20,,Zahavi steel ltd.,788,0.3937174687656956
0,0,urgent,1,0,0,>=20,,M.ash presicion mechanics,770,0.18292729697827675
0,0,urgent,1,0,0,>=20,,Hongding Photoelectric Technology,5314,0.1427748436819334
0,0,urgent,1,0,0,>=20,,Metalif Inc.,15228,0.12481870986449371
0,0,urgent,1,0,0,>=20,,Aloni engineering,4753,0.11508667415142299
0,0,urgent,1,0,0,[11-20),,Zahavi steel ltd.,788,0.4812089330853598
0,0,urgent,1,0,0,[11-20),,M.ash presicion mechanics,770,0.1449200090848327
0,0,urgent,1,0,0,[11-20),,GS ELECTRONIC PACKAGING,7490,0.13727079984359852
0,0,urgent,1,0,0,[11-20),,Hongding Photoelectric Technology,5314,0.12108732642364392
0,0,urgent,1,0,0,[11-20),,P.D.R ELECTRONICS,2184,0.08452067934242254
0,0,urgent,1,0,1,[4-11),,Zahavi steel ltd.,788,0.6517037443655372
0,0,urgent,1,0,1,[4-11),,M.ash presicion mechanics,770,0.24697646038749882
0,0,urgent,1,0,1,[4-11),,Aloni engineering,4753,0.1408335849906618
0,0,urgent,1,0,1,[4-11),,Hongding Photoelectric Technology,5314,0.11208521807066703
0,0,urgent,1,0,1,[4-11),,R.Benes Metal Ltd.,774,0.10571330537977401
0,0,urgent,1,0,1,[1-4),,Zahavi steel ltd.,788,0.8155841654970589
0,0,urgent,1,0,1,[1-4),,Aloni engineering,4753,0.13996033038003763
0,0,urgent,1,0,1,[1-4),,M.ash presicion mechanics,770,0.12982591290174303
0,0,urgent,1,0,1,[1-4),,Metalif Inc.,15228,0.09423597853795561
0,0,urgent,1,0,1,[1-4),,Hongding Photoelectric Technology,5314,0.0906677310349876
0,0,urgent,1,0,1,>=20,,Zahavi steel ltd.,788,0.6029467748164175
0,0,urgent,1,0,1,>=20,,M.ash presicion mechanics,770,0.27866748644265193
0,0,urgent,1,0,1,>=20,,Aloni engineering,4753,0.2704009920315335
0,0,urgent,1,0,1,>=20,,Metalif Inc.,15228,0.16944534712775716
0,0,urgent,1,0,1,>=20,,P.D.R ELECTRONICS,2184,0.1270266202809093
0,0,urgent,1,0,1,[11-20),,Zahavi steel ltd.,788,0.684444165270059
0,0,urgent,1,0,1,[11-20),,M.ash presicion mechanics,770,0.22627687112228065
0,0,urgent,1,0,1,[11-20),,Aloni engineering,4753,0.14986149017143918
0,0,urgent,1,0,1,[11-20),,P.D.R ELECTRONICS,2184,0.1435467210968999
0,0,urgent,1,0,1,[11-20),,GS ELECTRONIC PACKAGING,7490,0.09803971408075415
0,0,urgent,1,1,0,[4-11),,Zahavi steel ltd.,788,0.589574033338699
0,0,urgent,1,1,0,[4-11),,Hongding Photoelectric Technology,5314,0.1889950610314331
0,0,urgent,1,1,0,[4-11),,R.Benes Metal Ltd.,774,0.16806231605781774
0,0,urgent,1,1,0,[4-11),,Metalif Inc.,15228,0.13870427280251924
0,0,urgent,1,1,0,[4-11),,GS ELECTRONIC PACKAGING,7490,0.11205543323927784
0,0,urgent,1,1,0,[1-4),,Zahavi steel ltd.,788,0.772482031301385
0,0,urgent,1,1,0,[1-4),,Hongding Photoelectric Technology,5314,0.15545443943239556
0,0,urgent,1,1,0,[1-4),,Metalif Inc.,15228,0.12981760610927198
0,0,urgent,1,1,0,[1-4),,GS ELECTRONIC PACKAGING,7490,0.12967907887203228
0,0,urgent,1,1,0,[1-4),,R.Benes Metal Ltd.,774,0.1242618727031183
0,0,urgent,1,1,0,>=20,,Zahavi steel ltd.,788,0.5382816017038701
0,0,urgent,1,1,0,>=20,,Metalif Inc.,15228,0.22632866588349487
0,0,urgent,1,1,0,>=20,,Hongding Photoelectric Technology,5314,0.14161151934626146
0,0,urgent,1,1,0,>=20,,GS ELECTRONIC PACKAGING,7490,0.12842267058871912
0,0,urgent,1,1,0,>=20,,R.Benes Metal Ltd.,774,0.10317353799639087
0,0,urgent,1,1,0,[11-20),,Zahavi steel ltd.,788,0.6247922955334712
0,0,urgent,1,1,0,[11-20),,GS ELECTRONIC PACKAGING,7490,0.2113645960897517
0,0,urgent,1,1,0,[11-20),,Metalif Inc.,15228,0.13198882925435115
0,0,urgent,1,1,0,[11-20),,Hongding Photoelectric Technology,5314,0.12007595864584493
0,0,urgent,1,1,0,[11-20),,P.D.R ELECTRONICS,2184,0.11547543824636598
0,0,urgent,1,1,1,[4-11),,Zahavi steel ltd.,788,0.7705953376911625
0,0,urgent,1,1,1,[4-11),,Metalif Inc.,15228,0.18723334363419597
0,0,urgent,1,1,1,[4-11),,M.ash presicion mechanics,770,0.14093036967979075
0,0,urgent,1,1,1,[4-11),,R.Benes Metal Ltd.,774,0.135836026296996
0,0,urgent,1,1,1,[4-11),,P.D.R ELECTRONICS,2184,0.12478218583010459
0,0,urgent,1,1,1,[1-4),,Zahavi steel ltd.,788,0.888136954855933
0,0,urgent,1,1,1,[1-4),,Metalif Inc.,15228,0.17587234677553212
0,0,urgent,1,1,1,[1-4),,P.D.R ELECTRONICS,2184,0.12180399933781835
0,0,urgent,1,1,1,[1-4),,R.Benes Metal Ltd.,774,0.09943060543014212
0,0,urgent,1,1,1,[1-4),,GS ELECTRONIC PACKAGING,7490,0.09238531837015064
0,0,urgent,1,1,1,>=20,,Zahavi steel ltd.,788,0.7316279365044938
0,0,urgent,1,1,1,>=20,,Metalif Inc.,15228,0.2950143312838486
0,0,urgent,1,1,1,>=20,,P.D.R ELECTRONICS,2184,0.17064693044264392
0,0,urgent,1,1,1,>=20,,M.ash presicion mechanics,770,0.16194030785453634
0,0,urgent,1,1,1,>=20,,Aloni engineering,4753,0.11878691775626589
0,0,urgent,1,1,1,[11-20),,Zahavi steel ltd.,788,0.7956638936603759
0,0,urgent,1,1,1,[11-20),,P.D.R ELECTRONICS,2184,0.19159489365300728
0,0,urgent,1,1,1,[11-20),,Metalif Inc.,15228,0.17865570019854443
0,0,urgent,1,1,1,[11-20),,GS ELECTRONIC PACKAGING,7490,0.1547564604169864
0,0,urgent,1,1,1,[11-20),,M.ash presicion mechanics,770,0.1276125046422993
0,0,urgent,0,0,0,[4-11),,M.ash presicion mechanics,770,0.3475269197965918
0,0,urgent,0,0,0,[4-11),,Zahavi steel ltd.,788,0.16538671500992053
0,0,urgent,0,0,0,[4-11),,YAAF,5011,0.14715969389238545
0,0,urgent,0,0,0,[4-11),,Aloni engineering,4753,0.13742678838692282
0,0,urgent,0,0,0,[4-11),,Hongding Photoelectric Technology,5314,0.12414710127496856
0,0,urgent,0,0,0,[1-4),,Zahavi steel ltd.,788,0.3189704498600411
0,0,urgent,0,0,0,[1-4),,M.ash presicion mechanics,770,0.1950344668129003
0,0,urgent,0,0,0,[1-4),,YAAF,5011,0.17264644364492207
0,0,urgent,0,0,0,[1-4),,Aloni engineering,4753,0.13657130014159596
0,0,urgent,0,0,0,[1-4),,FGM TEKNİK,15212,0.12196059533930527
0,0,urgent,0,0,0,>=20,,M.ash presicion mechanics,770,0.3855148040258351
0,0,urgent,0,0,0,>=20,,Aloni engineering,4753,0.26482602362312996
0,0,urgent,0,0,0,>=20,,YAAF,5011,0.1802001478744562
0,0,urgent,0,0,0,>=20,,Zahavi steel ltd.,788,0.13854112642449418
0,0,urgent,0,0,0,>=20,,P.D.R ELECTRONICS,2184,0.09272606728365973
0,0,urgent,0,0,0,[11-20),,M.ash presicion mechanics,770,0.3220036449812504
0,0,urgent,0,0,0,[11-20),,YAAF,5011,0.3155804069190904
0,0,urgent,0,0,0,[11-20),,Zahavi steel ltd.,788,0.18679867993611532
0,0,urgent,0,0,0,[11-20),,Aloni engineering,4753,0.14627348698321363
0,0,urgent,0,0,0,[11-20),,FGM TEKNİK,15212,0.11199233134151702
0,0,urgent,0,0,1,[4-11),,M.ash presicion mechanics,770,0.47892014960784324
0,0,urgent,0,0,1,[4-11),,Zahavi steel ltd.,788,0.3166498272896303
0,0,urgent,0,0,1,[4-11),,Aloni engineering,4753,0.31225164371753933
0,0,urgent,0,0,1,[4-11),,P.D.R ELECTRONICS,2184,0.1139174296815518
0,0,urgent,0,0,1,[4-11),,YAAF,5011,0.08217782779445139
0,0,urgent,0,0,1,[1-4),,Zahavi steel ltd.,788,0.5227253036419504
0,0,urgent,0,0,1,[1-4),,Aloni engineering,4753,0.3106998668818967
0,0,urgent,0,0,1,[1-4),,M.ash presicion mechanics,770,0.2948248367239265
0,0,urgent,0,0,1,[1-4),,P.D.R ELECTRONICS,2184,0.11116561699083889
0,0,urgent,0,0,1,[1-4),,YAAF,5011,0.09769956284992876
0,0,urgent,0,0,1,>=20,,M.ash presicion mechanics,770,0.5198278708808555
0,0,urgent,0,0,1,>=20,,Aloni engineering,4753,0.5065448827602093
0,0,urgent,0,0,1,>=20,,Zahavi steel ltd.,788,0.2732909971285588
0,0,urgent,0,0,1,>=20,,P.D.R ELECTRONICS,2184,0.1565028306861695
0,0,urgent,0,0,1,>=20,,YAAF,5011,0.1023799273820853
0,0,urgent,0,0,1,[11-20),,M.ash presicion mechanics,770,0.4504084059613818
0,0,urgent,0,0,1,[11-20),,Zahavi steel ltd.,788,0.3494458036952549
0,0,urgent,0,0,1,[11-20),,Aloni engineering,4753,0.3280720810543592
0,0,urgent,0,0,1,[11-20),,YAAF,5011,0.19306412319783267
0,0,urgent,0,0,1,[11-20),,P.D.R ELECTRONICS,2184,0.17608315376918346
0,0,urgent,0,1,0,[4-11),,Zahavi steel ltd.,788,0.2623978303362316
0,0,urgent,0,1,0,[4-11),,M.ash presicion mechanics,770,0.21036804975170934
0,0,urgent,0,1,0,[4-11),,Hongding Photoelectric Technology,5314,0.12311375690080738
0,0,urgent,0,1,0,[4-11),,P.D.R ELECTRONICS,2184,0.09102449636492513
0,0,urgent,0,1,0,[4-11),,GS ELECTRONIC PACKAGING,7490,0.0714339756408418
0,0,urgent,0,1,0,[1-4),,Zahavi steel ltd.,788,0.45676622592458915
0,0,urgent,0,1,0,[1-4),,M.ash presicion mechanics,770,0.1080897366902226
0,0,urgent,0,1,0,[1-4),,Hongding Photoelectric Technology,5314,0.09982583711810934
0,0,urgent,0,1,0,[1-4),,P.D.R ELECTRONICS,2184,0.08877028828436537
0,0,urgent,0,1,0,[1-4),,YAAF,5011,0.08477591161027037
0,0,urgent,0,1,0,>=20,,M.ash presicion mechanics,770,0.23885161454675577
0,0,urgent,0,1,0,>=20,,Zahavi steel ltd.,788,0.22403225929836393
0,0,urgent,0,1,0,>=20,,P.D.R ELECTRONICS,2184,0.12627146237570816
0,0,urgent,0,1,0,>=20,,Aloni engineering,4753,0.11584152828050868
0,0,urgent,0,1,0,>=20,,Hongding Photoelectric Technology,5314,0.09040626615025638
0,0,urgent,0,1,0,[11-20),,Zahavi steel ltd.,788,0.29197565681266424
0,0,urgent,0,1,0,[11-20),,M.ash presicion mechanics,770,0.19195455797890418
0,0,urgent,0,1,0,[11-20),,YAAF,5011,0.16990102646813793
0,0,urgent,0,1,0,[11-20),,P.D.R ELECTRONICS,2184,0.1427094080786995
0,0,urgent,0,1,0,[11-20),,GS ELECTRONIC PACKAGING,7490,0.1404361970131718
0,0,urgent,0,1,1,[4-11),,Zahavi steel ltd.,788,0.45411156762434235
0,0,urgent,0,1,1,[4-11),,M.ash presicion mechanics,770,0.3149344519428127
0,0,urgent,0,1,1,[4-11),,P.D.R ELECTRONICS,2184,0.15382935532405012
0,0,urgent,0,1,1,[4-11),,Aloni engineering,4753,0.14173026588280763
0,0,urgent,0,1,1,[4-11),,Hongding Photoelectric Technology,5314,0.0700534202058506
0,0,urgent,0,1,1,[1-4),,Zahavi steel ltd.,788,0.6628683926108311
0,0,urgent,0,1,1,[1-4),,M.ash presicion mechanics,770,0.17295246160022973
0,0,urgent,0,1,1,[1-4),,P.D.R ELECTRONICS,2184,0.15027693396129316
0,0,urgent,0,1,1,[1-4),,Aloni engineering,4753,0.14085236280640123
0,0,urgent,0,1,1,[1-4),,Metalif Inc.,15228,0.05909053328952775
0,0,urgent,0,1,1,>=20,,Zahavi steel ltd.,788,0.40303146436430387
0,0,urgent,0,1,1,>=20,,M.ash presicion mechanics,770,0.351277738949733
0,0,urgent,0,1,1,>=20,,Aloni engineering,4753,0.2718615880269946
0,0,urgent,0,1,1,>=20,,P.D.R ELECTRONICS,2184,0.20783530846690026
0,0,urgent,0,1,1,>=20,,Metalif Inc.,15228,0.10964594295501631
0,0,urgent,0,1,1,[11-20),,Zahavi steel ltd.,788,0.4909167678637451
0,0,urgent,0,1,1,[11-20),,M.ash presicion mechanics,770,0.290738244364766
0,0,urgent,0,1,1,[11-20),,P.D.R ELECTRONICS,2184,0.23207095977225062
0,0,urgent,0,1,1,[11-20),,Aloni engineering,4753,0.1508055620698068
0,0,urgent,0,1,1,[11-20),,GS ELECTRONIC PACKAGING,7490,0.10040574619768264
1,1,quick,1,0,0,[4-11),,Hongding Photoelectric Technology,5314,0.5201523274555492
1,1,quick,1,0,0,[4-11),,Zahavi steel ltd.,788,0.2543574764236813
1,1,quick,1,0,0,[4-11),,Metalif Inc.,15228,0.23355126714434324
1,1,quick,1,0,0,[4-11),,P.D.R ELECTRONICS,2184,0.1816364060473273
1,1,quick,1,0,0,[4-11),,Shenzhen KG Model Co. Ltd,36004,0.17462648497035685
1,1,quick,1,0,0,[1-4),,Hongding Photoelectric Technology,5314,0.4612678221296679
1,1,quick,1,0,0,[1-4),,Zahavi steel ltd.,788,0.44637433798846576
1,1,quick,1,0,0,[1-4),,Metalif Inc.,15228,0.2201410110990366
1,1,quick,1,0,0,[1-4),,FGM TEKNİK,15212,0.1967262372844675
1,1,quick,1,0,0,[1-4),,Shenzhen KG Model Co. Ltd,36004,0.18775884483332744
1,1,quick,1,0,0,>=20,,Hongding Photoelectric Technology,5314,0.4341932248908287
1,1,quick,1,0,0,>=20,,Metalif Inc.,15228,0.3563065034329915
1,1,quick,1,0,0,>=20,,Aloni engineering,4753,0.25002367935689324
1,1,quick,1,0,0,>=20,,P.D.R ELECTRONICS,2184,0.24260579107791153
1,1,quick,1,0,0,>=20,,Shenzhen KG Model Co. Ltd,36004,0.22559246363707033
1,1,quick,1,0,0,[11-20),,Hongding Photoelectric Technology,5314,0.38829024652272465
