agency,post_id_manuf,num_bids
26126,1684,0
26126,1670,0
26126,1276,0
26126,1266,0
26126,887,0
26126,790,0
26126,788,0
26126,774,0
26126,770,0
25328,19776,0
25328,19573,0
25328,19571,0
2453,38958,0
25328,770,0
25328,768,0
25328,766,0
25328,756,0
25328,742,0
25328,740,0
25328,421,0
25328,407,0
2453,44404,0
2453,42272,0
2453,36004,0
25328,15865,0
2453,35999,0
2453,29877,0
2453,29775,0
2453,25719,0
2453,24491,0
2453,23680,0
2453,23582,0
2453,21638,0
2453,21576,0
2453,20636,0
25328,774,0
25328,788,0
25328,790,0
25328,887,0
25328,15611,0
25328,15228,0
25328,15203,0
25328,15189,0
25328,15151,0
25328,15141,0
25328,12002,0
25328,11093,0
25328,8183,0
25328,7490,0
25328,5314,0
25328,5011,0
25328,5007,0
25328,4753,0
25328,2194,0
25328,2184,0
25328,1714,0
25328,1684,0
25328,1670,0
25328,1276,0
25328,1266,0
24020,19928,0
24020,19924,0
24020,19776,0
22356,38958,0
22536,770,0
22536,768,0
22536,766,0
22536,756,0
22536,742,0
22536,740,0
22536,421,0
22536,407,0
22356,44404,0
22356,42272,0
22356,36004,0
22536,790,0
22356,35999,0
22356,29877,0
22356,29775,0
22356,25719,0
22356,24491,0
22356,23710,0
22356,23680,0
22356,23582,0
22356,21638,0
22356,21576,0
22536,774,0
22536,887,0
22536,19928,0
22536,15141,0
22536,19776,0
22536,19573,0
22536,19571,0
22536,15865,0
22536,15611,0
22536,15228,0
22536,15212,0
22536,15203,0
22536,15189,0
22536,15151,0
22536,12002,0
22536,1266,0
22536,11093,0
22536,8183,0
22536,7490,0
22536,5011,0
22536,5007,0
22536,2194,0
22536,1714,0
22536,1684,0
22536,1670,0
22536,1276,0
22356,20636,0
22356,20522,0
22356,20224,0
22356,742,0
22356,1276,0
22356,1266,0
22356,887,0
22356,790,0
22356,788,0
22356,774,0
22356,770,0
22356,768,0
22356,766,0
22356,756,0
22356,740,0
22356,19928,0
22356,421,0
22356,407,0
2200,44404,0
2200,42272,0
2200,38958,0
2200,36004,0
2200,35999,0
2200,29877,0
2200,29775,0
2200,25719,0
22356,1670,0
22356,1684,0
22356,1714,0
22356,2184,0
22356,19924,0
22356,19776,0
22356,19573,0
22356,19571,0
22356,15865,0
22356,15611,0
22356,15228,0
22356,15212,0
22356,15203,0
22356,15189,0
22356,15151,0
22356,15141,0
22356,12002,0
22356,11093,0
22356,8183,0
22356,7490,0
22356,5314,0
22356,5011,0
22356,5007,0
22356,4753,0
22356,2194,0
22536,19924,0
22536,20224,0
24020,19573,0
2280,29877,0
24020,756,0
24020,742,0
24020,740,0
24020,421,0
24020,407,0
2280,44404,0
2280,42272,0
2280,38958,0
2280,36004,0
2280,35999,0
2280,29775,0
24020,768,0
2280,25719,0
2280,24491,0
2280,23710,0
2280,23680,0
2280,23582,0
2280,21638,0
2280,21576,0
2280,20636,0
2280,20522,0
2280,20224,0
24020,766,0
24020,770,0
22536,20636,0
24020,8183,0
24020,19571,0
24020,15865,0
24020,15611,0
24020,15212,0
24020,15203,0
24020,15189,0
24020,15151,0
24020,15141,0
24020,12002,0
24020,11093,0
24020,7490,0
24020,774,0
24020,5011,0
24020,5007,0
24020,4753,0
24020,2194,0
24020,1684,0
24020,1670,0
24020,1276,0
24020,1266,0
24020,887,0
24020,790,0
2280,19928,0
2280,19924,0
2280,19776,0
22536,38958,0
2280,770,0
2280,768,0
2280,766,0
2280,756,0
2280,742,0
2280,740,0
2280,421,0
2280,407,0
22536,44404,0
22536,42272,0
22536,36004,0
2280,19573,0
22536,35999,0
22536,29877,0
22536,29775,0
22536,25719,0
22536,24491,0
22536,23710,0
22536,23680,0
22536,23582,0
22536,21638,0
22536,21576,0
2280,790,0
2280,887,0
2280,1266,0
2280,1276,0
2280,19571,0
2280,15865,0
2280,15611,0
2280,15228,0
2280,15212,0
2280,15203,0
2280,15189,0
2280,15151,0
2280,15141,0
2280,12002,0
2280,11093,0
2280,8183,0
2280,7490,0
2280,5314,0
2280,5011,0
2280,5007,0
2280,4753,0
2280,2194,0
2280,1714,0
2280,1684,0
2280,1670,0
26126,15203,0
26126,15212,0
26126,15228,0
29186,15611,0
29186,21576,0
29186,20636,0
29186,20522,0
29186,20224,0
29186,19928,0
29186,19924,0
29186,19776,0
29186,19573,0
29186,19571,0
29186,15865,0
29186,15228,0
29186,23582,0
29186,15203,0
29186,15189,0
,421,0
29186,15141,0
29186,12002,0
29186,11093,0
29186,8183,0
29186,7490,0
29186,5314,0
29186,5011,0
29186,21638,0
29186,23710,0
30257,1684,0
30257,742,0
30257,1276,0
30257,1266,0
30257,887,0
30257,790,0
30257,788,0
30257,774,0
30257,770,0
30257,768,0
30257,766,0
30257,756,0
30257,740,0
29186,24491,0
30257,421,0
30257,407,0
29186,44404,0
29186,42272,0
29186,38958,0
29186,36004,0
29186,35999,0
29186,29877,0
29186,29775,0
29186,25719,0
29186,5007,0
29186,4753,0
29186,2194,0
28706,19776,0
28706,24491,0
28706,23710,0
28706,23680,0
28706,23582,0
28706,21638,0
28706,21576,0
28706,20636,0
28706,20522,0
28706,20224,0
28706,19924,0
28706,19573,0
29186,2184,0
28706,19571,0
28706,15865,0
28706,15611,0
28706,15228,0
28706,15212,0
28706,15203,0
28706,15189,0
28706,15151,0
28706,15141,0
28706,12002,0
28706,25719,0
28706,29775,0
28706,29877,0
28706,35999,0
29186,1714,0
29186,1684,0
29186,1670,0
29186,1276,0
29186,1266,0
29186,887,0
29186,790,0
29186,788,0
29186,774,0
29186,770,0
29186,768,0
29186,766,0
29186,756,0
29186,742,0
29186,740,0
29186,421,0
29186,407,0
28706,44404,0
28706,42272,0
28706,38958,0
28706,36004,0
30257,1670,0
30257,1714,0
28706,8183,0
30426,12002,0
30426,19573,0
30426,19571,0
30426,15865,0
30426,15611,0
30426,15228,0
30426,15212,0
30426,15203,0
30426,15189,0
30426,15151,0
30426,15141,0
30426,11093,0
30426,19924,0
30426,8183,0
30426,7490,0
30426,5011,0
30426,5007,0
30426,4753,0
30426,2194,0
30426,2184,0
30426,1714,0
30426,1684,0
30426,1670,0
30426,19776,0
30426,19928,0
30257,2184,0
30426,35999,0
30564,766,0
30564,756,0
30564,742,0
30564,740,0
30564,421,0
30564,407,0
30426,44404,0
30426,42272,0
30426,38958,0
30426,36004,0
30426,29877,0
30426,20224,0
30426,29775,0
30426,25719,0
30426,24491,0
30426,23710,0
30426,23680,0
30426,23582,0
30426,21638,0
30426,21576,0
30426,20636,0
30426,20522,0
30426,1276,0
30426,1266,0
30426,887,0
30257,15189,0
30257,19928,0
30257,19924,0
30257,19776,0
30257,19573,0
30257,19571,0
30257,15865,0
30257,15611,0
30257,15228,0
30257,15212,0
30257,15203,0
30257,15151,0
30426,790,0
30257,15141,0
30257,12002,0
30257,11093,0
30257,8183,0
30257,7490,0
30257,5314,0
30257,5011,0
30257,5007,0
30257,4753,0
30257,2194,0
30257,20224,0
30257,20522,0
30257,20636,0
30257,21576,0
30426,788,0
30426,774,0
30426,770,0
30426,768,0
30426,766,0
30426,756,0
30426,742,0
30426,740,0
30426,421,0
30426,407,0
30257,44404,0
30257,42272,0
30257,38958,0
30257,36004,0
30257,35999,0
30257,29877,0
30257,29775,0
30257,25719,0
30257,24491,0
30257,23582,0
30257,21638,0
28706,11093,0
28706,7490,0
26126,15611,0
2807,23680,0
2807,44404,0
2807,42272,0
2807,38958,0
2807,36004,0
2807,35999,0
2807,29877,0
2807,29775,0
2807,25719,0
2807,24491,0
2807,23710,0
2807,23582,0
28086,421,0
2807,21638,0
2807,21576,0
2807,20636,0
2807,20522,0
2807,20224,0
2807,19928,0
2807,19924,0
2807,19776,0
2807,19573,0
2807,19571,0
28086,407,0
28086,740,0
28086,15203,0
28086,1684,0
28086,15151,0
28086,15141,0
28086,12002,0
28086,11093,0
28086,8183,0
28086,7490,0
28086,5011,0
28086,5007,0
28086,2194,0
28086,1714,0
28086,1670,0
28086,742,0
28086,1276,0
28086,1266,0
28086,887,0
28086,790,0
28086,788,0
28086,774,0
28086,770,0
28086,768,0
28086,766,0
28086,756,0
2807,15865,0
2807,15611,0
2807,15228,0
26126,23582,0
26126,42272,0
26126,38958,0
26126,36004,0
26126,35999,0
26126,29877,0
26126,29775,0
26126,25719,0
26126,24491,0
26126,23710,0
26126,23680,0
26126,21638,0
2807,15212,0
26126,21576,0
26126,20636,0
26126,20522,0
26126,20224,0
26126,19928,0
26126,19924,0
26126,19776,0
26126,19573,0
26126,19571,0
26126,15865,0
26126,44404,0
2807,407,0
2807,421,0
2807,742,0
2807,15203,0
2807,15189,0
2807,15151,0
2807,15141,0
2807,12002,0
2807,11093,0
2807,8183,0
2807,7490,0
2807,5011,0
2807,5007,0
2807,4753,0
2807,2194,0
2807,1714,0
2807,1684,0
2807,1670,0
2807,887,0
2807,788,0
2807,774,0
2807,768,0
2807,766,0
2807,756,0
28086,15189,0
28086,15228,0
28706,5011,0
28259,20522,0
28259,29877,0
28259,29775,0
28259,25719,0
28259,24491,0
28259,23710,0
28259,23680,0
28259,23582,0
28259,21638,0
28259,21576,0
28259,20636,0
28259,20224,0
28259,36004,0
28259,19928,0
28259,19924,0
28259,19776,0
28259,19573,0
28259,19571,0
28259,15865,0
28259,15611,0
28259,15228,0
28259,15203,0
28259,15189,0
28259,35999,0
28259,38958,0
28086,15611,0
28706,790,0
28706,5007,0
28706,4753,0
28706,2194,0
28706,2184,0
28706,1714,0
28706,1684,0
28706,1670,0
28706,1276,0
28706,1266,0
28706,887,0
28706,788,0
28259,42272,0
28706,774,0
28706,770,0
28706,768,0
28706,766,0
28706,756,0
28706,742,0
28706,740,0
28706,421,0
28706,407,0
28259,44404,0
28259,15151,0
28259,15141,0
28259,12002,0
28086,23582,0
28086,42272,0
28086,38958,0
28086,36004,0
28086,35999,0
28086,29877,0
28086,29775,0
28086,25719,0
28086,24491,0
28086,23710,0
28086,23680,0
28086,21638,0
28259,11093,0
28086,21576,0
28086,20636,0
28086,20522,0
28086,20224,0
28086,19928,0
28086,19924,0
28086,19776,0
28086,19573,0
28086,19571,0
28086,15865,0
28086,44404,0
28259,407,0
28259,421,0
28259,740,0
28259,8183,0
28259,7490,0
28259,5011,0
28259,5007,0
28259,4753,0
28259,2194,0
28259,2184,0
28259,1714,0
28259,1684,0
28259,1670,0
28259,1276,0
28259,1266,0
28259,887,0
28259,790,0
28259,788,0
28259,774,0
28259,770,0
28259,768,0
28259,766,0
28259,756,0
28259,742,0
2200,24491,0
2200,23710,0
2200,23680,0
19423,2184,0
19423,15203,0
19423,15189,0
19423,15151,0
19423,15141,0
19423,12002,0
19423,11093,0
19423,8183,0
19423,5011,0
19423,5007,0
19423,2194,0
19423,1714,0
19423,15865,0
19423,1684,0
19423,1670,0
19423,1276,0
19423,1266,0
19423,887,0
19423,790,0
19423,788,0
19423,774,0
19423,768,0
19423,766,0
19423,15228,0
19423,19571,0
19609,756,0
19423,25719,0
19609,740,0
19609,421,0
19609,407,0
19423,44404,0
19423,42272,0
19423,38958,0
19423,36004,0
19423,35999,0
19423,29877,0
19423,29775,0
19423,24491,0
19423,19573,0
19423,23710,0
19423,23680,0
19423,23582,0
19423,21638,0
19423,21576,0
19423,20636,0
19423,20522,0
19423,20224,0
19423,19928,0
19423,19776,0
19423,756,0
19423,742,0
19423,740,0
19394,5314,0
19394,15228,0
19394,15212,0
19394,15203,0
19394,15189,0
19394,15151,0
19394,15141,0
19394,12002,0
19394,11093,0
19394,8183,0
19394,7490,0
19394,5007,0
19423,421,0
19394,4753,0
19394,2194,0
19394,2184,0
19394,1714,0
19394,1684,0
19394,1670,0
19394,1276,0
19394,1266,0
19394,887,0
19394,790,0
19394,15611,0
19394,15865,0
19394,19571,0
19394,19573,0
19423,407,0
19394,44404,0
19394,42272,0
19394,38958,0
19394,36004,0
19394,35999,0
19394,29877,0
19394,29775,0
19394,25719,0
19394,24491,0
19394,23710,0
19394,23680,0
19394,23582,0
19394,21638,0
19394,21576,0
19394,20636,0
19394,20522,0
19394,20224,0
19394,19928,0
19394,19924,0
19394,19776,0
19609,742,0
19609,766,0
19394,774,0
2047,5007,0
2047,15228,0
2047,15203,0
2047,15189,0
2047,15151,0
2047,15141,0
2047,12002,0
2047,11093,0
2047,8183,0
2047,7490,0
2047,5011,0
2047,2194,0
2047,15865,0
2047,1714,0
2047,1684,0
2047,1670,0
2047,887,0
2047,790,0
2047,774,0
2047,768,0
2047,766,0
2047,756,0
2047,742,0
2047,15611,0
2047,19571,0
19609,768,0
2047,24491,0
20591,421,0
20591,407,0
2047,44404,0
2047,42272,0
2047,38958,0
2047,36004,0
2047,35999,0
2047,29877,0
2047,29775,0
2047,25719,0
2047,23710,0
2047,19573,0
2047,23680,0
2047,23582,0
2047,21638,0
2047,21576,0
2047,20636,0
2047,20522,0
2047,20224,0
2047,19928,0
2047,19924,0
2047,19776,0
2047,740,0
2047,421,0
2047,407,0
19609,4753,0
19609,15203,0
19609,15189,0
19609,15151,0
19609,15141,0
19609,12002,0
19609,11093,0
19609,8183,0
19609,7490,0
19609,5011,0
19609,5007,0
19609,2194,0
19609,44404,0
19609,2184,0
19609,1714,0
19609,1684,0
19609,1670,0
19609,1276,0
19609,1266,0
19609,887,0
19609,790,0
19609,774,0
19609,770,0
19609,15212,0
19609,15228,0
19609,15611,0
19609,15865,0
19609,42272,0
19609,38958,0
19609,36004,0
19609,35999,0
19609,29877,0
19609,29775,0
19609,25719,0
19609,24491,0
19609,23710,0
19609,23680,0
19609,23582,0
19609,21638,0
19609,21576,0
19609,20636,0
19609,20522,0
19609,20224,0
19609,19928,0
19609,19924,0
19609,19776,0
19609,19573,0
19609,19571,0
19394,788,0
19394,770,0
20591,742,0
18288,5314,0
18288,15611,0
18288,15228,0
18288,15203,0
18288,15189,0
18288,15151,0
18288,15141,0
18288,12002,0
18288,11093,0
18288,8183,0
18288,7490,0
18288,5011,0
18288,19571,0
18288,5007,0
18288,4753,0
18288,2194,0
18288,1714,0
18288,1684,0
18288,1670,0
18288,1276,0
18288,1266,0
18288,887,0
18288,790,0
18288,15865,0
18288,19573,0
18781,766,0
18288,25719,0
18781,742,0
18781,740,0
18781,421,0
18781,407,0
18288,44404,0
18288,42272,0
18288,38958,0
18288,36004,0
18288,35999,0
18288,29775,0
18288,24491,0
18288,19776,0
18288,23710,0
18288,23680,0
18288,23582,0
18288,21638,0
18288,21576,0
18288,20636,0
18288,20522,0
18288,20224,0
18288,19928,0
18288,19924,0
18288,788,0
18288,774,0
18288,770,0
18268,5007,0
18268,15611,0
18268,15228,0
18268,15203,0
18268,15189,0
18268,15151,0
18268,15141,0
18268,12002,0
18268,11093,0
18268,8183,0
18268,7490,0
18268,4753,0
18288,768,0
18268,2194,0
18268,2184,0
18268,1714,0
18268,1684,0
18268,1670,0
18268,1276,0
18268,1266,0
18268,887,0
18268,790,0
18268,774,0
18268,15865,0
18268,19571,0
18268,19573,0
18268,19776,0
18288,766,0
18288,756,0
18288,742,0
18288,740,0
18288,421,0
18288,407,0
18268,42272,0
18268,38958,0
18268,35999,0
18268,29877,0
18268,29775,0
18268,25719,0
18268,24491,0
18268,23710,0
18268,23582,0
18268,21638,0
18268,21576,0
18268,20636,0
18268,20522,0
18268,20224,0
18268,19924,0
18781,756,0
18781,768,0
19394,768,0
19393,5007,0
19393,15865,0
19393,15611,0
19393,15228,0
19393,15203,0
19393,15189,0
19393,15151,0
19393,15141,0
19393,12002,0
19393,11093,0
19393,8183,0
19393,2194,0
19393,19573,0
19393,2184,0
19393,1714,0
19393,1684,0
19393,1670,0
19393,1276,0
19393,1266,0
19393,887,0
19393,790,0
19393,788,0
19393,774,0
19393,19571,0
19393,19776,0
18781,770,0
19393,29877,0
19394,766,0
19394,756,0
19394,742,0
19394,421,0
19394,407,0
19393,44404,0
19393,42272,0
19393,38958,0
19393,36004,0
19393,35999,0
19393,29775,0
19393,19924,0
19393,25719,0
19393,24491,0
19393,23710,0
19393,23680,0
19393,23582,0
19393,21638,0
19393,21576,0
19393,20636,0
19393,20522,0
19393,20224,0
19393,770,0
19393,768,0
19393,766,0
18781,5007,0
18781,15228,0
18781,15203,0
18781,15189,0
18781,15151,0
18781,15141,0
18781,12002,0
18781,11093,0
18781,8183,0
18781,7490,0
18781,5011,0
18781,2194,0
19393,756,0
18781,2184,0
18781,1714,0
18781,1684,0
18781,1670,0
18781,1276,0
18781,1266,0
18781,887,0
18781,790,0
18781,788,0
18781,774,0
18781,15865,0
18781,19571,0
18781,19573,0
18781,19776,0
19393,742,0
19393,740,0
19393,421,0
19393,407,0
18781,44404,0
18781,42272,0
18781,38958,0
18781,36004,0
18781,35999,0
18781,29877,0
18781,29775,0
18781,25719,0
18781,24491,0
18781,23710,0
18781,23582,0
18781,21638,0
18781,21576,0
18781,20636,0
18781,20522,0
18781,20224,0
18781,19928,0
20591,740,0
20591,756,0
2200,23582,0
2191,887,0
2191,7490,0
2191,5314,0
2191,5007,0
2191,2194,0
2191,2184,0
2191,1714,0
2191,1684,0
2191,1670,0
2191,1276,0
2191,1266,0
2191,790,0
2191,11093,0
2191,788,0
2191,774,0
2191,770,0
2191,768,0
2191,766,0
2191,756,0
2191,742,0
2191,740,0
2191,421,0
2191,407,0
2191,8183,0
2191,12002,0
2191,42272,0
2191,20636,0
2191,36004,0
2191,35999,0
2191,29877,0
2191,29775,0
2191,25719,0
2191,24491,0
2191,23710,0
2191,23680,0
2191,23582,0
2191,21638,0
2191,20522,0
2191,15141,0
2191,20224,0
2191,19776,0
2191,19573,0
2191,19571,0
2191,15865,0
2191,15611,0
2191,15228,0
2191,15203,0
2191,15189,0
2191,15151,0
21720,44404,0
21720,42272,0
21720,38958,0
21720,1266,0
21720,8183,0
21720,7490,0
21720,5011,0
21720,5007,0
21720,2194,0
21720,2184,0
21720,1714,0
21720,1684,0
21720,1670,0
21720,1276,0
21720,887,0
21720,36004,0
21720,790,0
21720,788,0
21720,774,0
21720,768,0
21720,766,0
21720,756,0
21720,742,0
21720,740,0
21720,421,0
21720,407,0
21720,11093,0
21720,12002,0
21720,15141,0
21720,15151,0
21720,35999,0
21720,29877,0
21720,29775,0
21720,25719,0
21720,24491,0
21720,23710,0
21720,23680,0
21720,23582,0
21720,21638,0
21720,21576,0
21720,20636,0
21720,20522,0
21720,20224,0
21720,19928,0
21720,19776,0
21720,19573,0
21720,19571,0
21720,15865,0
21720,15228,0
21720,15203,0
21720,15189,0
2191,38958,0
2191,44404,0
2158,42272,0
2200,770,0
2200,2194,0
2200,2184,0
2200,1714,0
2200,1684,0
2200,1670,0
2200,1276,0
2200,1266,0
2200,887,0
2200,790,0
2200,774,0
2200,768,0
2200,5007,0
2200,766,0
2200,756,0
2200,742,0
2200,740,0
2200,421,0
2200,407,0
2197,44404,0
2197,42272,0
2197,38958,0
2197,36004,0
2200,4753,0
2200,5011,0
2197,407,0
2200,15865,0
2200,21638,0
2200,21576,0
2200,20636,0
2200,20522,0
2200,20224,0
2200,19928,0
2200,19924,0
2200,19776,0
2200,19573,0
2200,19571,0
2200,15611,0
2200,5314,0
2200,15228,0
2200,15212,0
2200,15203,0
2200,15189,0
2200,15151,0
2200,15141,0
2200,12002,0
2200,11093,0
2200,8183,0
2200,7490,0
2197,35999,0
2197,29877,0
2197,29775,0
2197,1266,0
2197,7490,0
2197,5314,0
2197,5011,0
2197,5007,0
2197,4753,0
2197,2194,0
2197,1714,0
2197,1684,0
2197,1670,0
2197,1276,0
2197,887,0
2197,25719,0
2197,790,0
2197,788,0
2197,774,0
2197,770,0
2197,768,0
2197,766,0
2197,756,0
2197,742,0
2197,740,0
2197,421,0
2197,8183,0
2197,11093,0
2197,12002,0
2197,15141,0
2197,24491,0
2197,23710,0
2197,23680,0
2197,23582,0
2197,21638,0
2197,21576,0
2197,20636,0
2197,20522,0
2197,20224,0
2197,19928,0
2197,19924,0
2197,19776,0
2197,19573,0
2197,19571,0
2197,15865,0
2197,15611,0
2197,15228,0
2197,15212,0
2197,15203,0
2197,15189,0
2197,15151,0
2158,44404,0
2158,38958,0
20591,766,0
20664,2194,0
20664,15189,0
20664,15151,0
20664,15141,0
20664,12002,0
20664,11093,0
20664,8183,0
20664,7490,0
20664,5011,0
20664,5007,0
20664,4753,0
20664,1714,0
20664,15611,0
20664,1684,0
20664,1670,0
20664,1276,0
20664,1266,0
20664,887,0
20664,790,0
20664,774,0
20664,770,0
20664,768,0
20664,766,0
20664,15203,0
20664,15865,0
20808,766,0
20664,25719,0
20808,742,0
20808,740,0
20808,421,0
20808,407,0
20664,44404,0
20664,42272,0
20664,38958,0
20664,36004,0
20664,35999,0
20664,29775,0
20664,24491,0
20664,19571,0
20664,23680,0
20664,23582,0
20664,21638,0
20664,21576,0
20664,20636,0
20664,20522,0
20664,19928,0
20664,19924,0
20664,19776,0
20664,19573,0
20664,756,0
20664,742,0
20664,740,0
20591,2184,0
20591,15189,0
20591,15151,0
20591,15141,0
20591,12002,0
20591,11093,0
20591,8183,0
20591,7490,0
20591,5011,0
20591,5007,0
20591,2194,0
20591,1714,0
20664,421,0
20591,1684,0
20591,1670,0
20591,1276,0
20591,1266,0
20591,887,0
20591,790,0
20591,788,0
20591,774,0
20591,770,0
20591,768,0
20591,15203,0
20591,15611,0
20591,15865,0
20591,19571,0
20664,407,0
20591,44404,0
20591,42272,0
20591,38958,0
20591,36004,0
20591,35999,0
20591,29877,0
20591,29775,0
20591,25719,0
20591,24491,0
20591,23680,0
20591,23582,0
20591,21638,0
20591,21576,0
20591,20636,0
20591,20522,0
20591,20224,0
20591,19928,0
20591,19924,0
20591,19776,0
20591,19573,0
20808,756,0
20808,768,0
2158,36004,0
2158,1684,0
2158,12002,0
2158,11093,0
2158,8183,0
2158,7490,0
2158,5314,0
2158,5011,0
2158,5007,0
2158,2194,0
2158,2184,0
2158,1714,0
2158,1670,0
2158,15151,0
2158,1276,0
2158,1266,0
2158,887,0
2158,790,0
2158,788,0
2158,774,0
2158,770,0
2158,768,0
2158,766,0
2158,756,0
2158,15141,0
2158,15189,0
20808,770,0
2158,20636,0
2158,35999,0
2158,29877,0
2158,29775,0
2158,25719,0
2158,24491,0
2158,23710,0
2158,23680,0
2158,23582,0
2158,21638,0
2158,21576,0
2158,20522,0
2158,15203,0
2158,20224,0
2158,19928,0
2158,19924,0
2158,19776,0
2158,19573,0
2158,19571,0
2158,15865,0
2158,15611,0
2158,15228,0
2158,15212,0
2158,742,0
2158,740,0
2158,421,0
20808,4753,0
20808,15189,0
20808,15151,0
20808,15141,0
20808,12002,0
20808,11093,0
20808,8183,0
20808,7490,0
20808,5314,0
20808,5011,0
20808,5007,0
20808,2194,0
2158,407,0
20808,2184,0
20808,1714,0
20808,1684,0
20808,1670,0
20808,1276,0
20808,1266,0
20808,887,0
20808,790,0
20808,788,0
20808,774,0
20808,15203,0
20808,15228,0
20808,15611,0
20808,15865,0
20808,44404,0
20808,42272,0
20808,38958,0
20808,36004,0
20808,35999,0
20808,29877,0
20808,29775,0
20808,25719,0
20808,24491,0
20808,23710,0
20808,23680,0
20808,23582,0
20808,21638,0
20808,21576,0
20808,20636,0
20808,20522,0
20808,20224,0
20808,19924,0
20808,19776,0
20808,19573,0
20808,19571,0
9271,44404,0
