req_turning,req_milling,plan,req_sheet_metal,req_sheet_metal_inserts,one_manufacturer,num_distinct_parts_binned,total_quantity_of_parts_binned,separator,manufacturer_name,post_id_manuf,predBidProb
1,1,quick,0,0,1,>=20,[1-10),,Hongding Photoelectric Technology,5314,0.17861976
1,1,quick,0,0,1,>=20,[1-10),,YAAF,5011,0.13775824
1,1,quick,0,0,1,>=20,[1-10),,Zahavi steel ltd.,788,0.12880237
1,1,quick,0,0,1,>=20,[30-100),,Aloni engineering,4753,0.5007155
1,1,quick,0,0,1,>=20,[30-100),,M.ash presicion mechanics,770,0.4342599
1,1,quick,0,0,1,>=20,[30-100),,Zahavi steel ltd.,788,0.20230123
1,1,quick,0,0,1,>=20,[30-100),,Hongding Photoelectric Technology,5314,0.1788885
1,1,quick,0,0,1,>=20,[30-100),,Shenzhen KG Model Co. Ltd,36004,0.15829124
1,1,quick,0,0,1,>=20,>=200,,Aloni engineering,4753,0.55343074
1,1,quick,0,0,1,>=20,>=200,,M.ash presicion mechanics,770,0.2645689
1,1,quick,0,0,1,>=20,>=200,,Hongding Photoelectric Technology,5314,0.2281568
1,1,quick,0,0,1,>=20,>=200,,Shenzhen KG Model Co. Ltd,36004,0.22686633
1,1,quick,0,0,1,>=20,>=200,,Zahavi steel ltd.,788,0.12785217
1,1,quick,0,0,1,>=20,[100-200),,Aloni engineering,4753,0.4481575
1,1,quick,0,0,1,>=20,[100-200),,Zahavi steel ltd.,788,0.24858408
1,1,quick,0,0,1,>=20,[100-200),,Hongding Photoelectric Technology,5314,0.2007716
1,1,quick,0,0,1,>=20,[100-200),,Shenzhen KG Model Co. Ltd,36004,0.14013593
1,1,quick,0,0,1,>=20,[100-200),,FGM TEKNİK,15212,0.13380481
1,1,quick,0,0,1,[11-20),[10-30),,Aloni engineering,4753,0.45148668
1,1,quick,0,0,1,[11-20),[10-30),,M.ash presicion mechanics,770,0.4232302
1,1,quick,0,0,1,[11-20),[10-30),,YAAF,5011,0.22823998
1,1,quick,0,0,1,[11-20),[10-30),,Hongding Photoelectric Technology,5314,0.14375359
1,1,quick,0,0,1,[11-20),[10-30),,P.D.R ELECTRONICS,2184,0.1250844
1,1,quick,0,0,1,[11-20),[1-10),,M.ash presicion mechanics,770,0.46623707
1,1,quick,0,0,1,[11-20),[1-10),,Aloni engineering,4753,0.40363228
1,1,quick,0,0,1,[11-20),[1-10),,YAAF,5011,0.26756853
1,1,quick,0,0,1,[11-20),[1-10),,P.D.R ELECTRONICS,2184,0.17558998
1,1,quick,0,0,1,[11-20),[1-10),,Hongding Photoelectric Technology,5314,0.15747726
1,1,quick,0,0,1,[11-20),[30-100),,M.ash presicion mechanics,770,0.4572733
1,1,quick,0,0,1,[11-20),[30-100),,Aloni engineering,4753,0.37385646
1,1,quick,0,0,1,[11-20),[30-100),,YAAF,5011,0.21878438
1,1,quick,0,0,1,[11-20),[30-100),,P.D.R ELECTRONICS,2184,0.1894101
1,1,quick,0,0,1,[11-20),[30-100),,Hongding Photoelectric Technology,5314,0.17540865
1,1,quick,0,0,1,[11-20),>=200,,Aloni engineering,4753,0.4281397
1,1,quick,0,0,1,[11-20),>=200,,P.D.R ELECTRONICS,2184,0.27799034
1,1,quick,0,0,1,[11-20),>=200,,M.ash presicion mechanics,770,0.24265447
1,1,quick,0,0,1,[11-20),>=200,,Hongding Photoelectric Technology,5314,0.21271557
1,1,quick,0,0,1,[11-20),>=200,,YAAF,5011,0.18082628
1,1,quick,0,0,1,[11-20),[100-200),,Aloni engineering,4753,0.2932305
1,1,quick,0,0,1,[11-20),[100-200),,Zahavi steel ltd.,788,0.20231365
1,1,quick,0,0,1,[11-20),[100-200),,FGM TEKNİK,15212,0.18203785
1,1,quick,0,0,1,[11-20),[100-200),,Hongding Photoelectric Technology,5314,0.16437416
1,1,quick,0,0,1,[11-20),[100-200),,P.D.R ELECTRONICS,2184,0.1549018
1,1,quick,0,1,0,[4-11),[10-30),,Hongding Photoelectric Technology,5314,0.44086942
1,1,quick,0,1,0,[4-11),[10-30),,M.ash presicion mechanics,770,0.2603179
1,1,quick,0,1,0,[4-11),[10-30),,YAAF,5011,0.22637804
1,1,quick,0,1,0,[4-11),[10-30),,Aloni engineering,4753,0.1768226
1,1,quick,0,1,0,[4-11),[10-30),,4MODEL,44404,0.15268485
1,1,quick,0,1,0,[4-11),[1-10),,Hongding Photoelectric Technology,5314,0.48288742
1,1,quick,0,1,0,[4-11),[1-10),,M.ash presicion mechanics,770,0.27446583
1,1,quick,0,1,0,[4-11),[1-10),,YAAF,5011,0.19192119
1,1,quick,0,1,0,[4-11),[1-10),,Aloni engineering,4753,0.16735597
1,1,quick,0,1,0,[4-11),[1-10),,FGM TEKNİK,15212,0.16215044
1,1,quick,0,1,0,[4-11),[30-100),,Hongding Photoelectric Technology,5314,0.51352364
1,1,quick,0,1,0,[4-11),[30-100),,4MODEL,44404,0.3440121
1,1,quick,0,1,0,[4-11),[30-100),,M.ash presicion mechanics,770,0.26570305
1,1,quick,0,1,0,[4-11),[30-100),,FGM TEKNİK,15212,0.18390521
1,1,quick,0,1,0,[4-11),[30-100),,P.D.R ELECTRONICS,2184,0.16491835
1,1,quick,0,1,0,[4-11),>=200,,Hongding Photoelectric Technology,5314,0.5388402
1,1,quick,0,1,0,[4-11),>=200,,P.D.R ELECTRONICS,2184,0.20142642
1,1,quick,0,1,0,[4-11),>=200,,YAAF,5011,0.14040758
1,1,quick,0,1,0,[4-11),>=200,,Aloni engineering,4753,0.1376192
1,1,quick,0,1,0,[4-11),>=200,,FGM TEKNİK,15212,0.12919177
1,1,quick,0,1,0,[4-11),[100-200),,Hongding Photoelectric Technology,5314,0.513981
1,1,quick,0,1,0,[4-11),[100-200),,FGM TEKNİK,15212,0.23012173
1,1,quick,0,1,0,[4-11),[100-200),,4MODEL,44404,0.2096732
1,1,quick,0,1,0,[4-11),[100-200),,N.B.T. Sharpening & Machining Ltd.,742,0.20967104
1,1,quick,0,1,0,[4-11),[100-200),,Zahavi steel ltd.,788,0.15821943
1,1,quick,0,1,0,[1-4),[10-30),,Hongding Photoelectric Technology,5314,0.38379896
1,1,quick,0,1,0,[1-4),[10-30),,YAAF,5011,0.21181846
1,1,quick,0,1,0,[1-4),[10-30),,FGM TEKNİK,15212,0.19057351
1,1,quick,0,1,0,[1-4),[10-30),,P.D.R ELECTRONICS,2184,0.17387654
1,1,quick,0,1,0,[1-4),[10-30),,Aloni engineering,4753,0.15494172
1,1,quick,0,1,0,[1-4),[1-10),,Hongding Photoelectric Technology,5314,0.37371472
1,1,quick,0,1,0,[1-4),[1-10),,P.D.R ELECTRONICS,2184,0.2487389
1,1,quick,0,1,0,[1-4),[1-10),,FGM TEKNİK,15212,0.21598986
1,1,quick,0,1,0,[1-4),[1-10),,YAAF,5011,0.20240355
1,1,quick,0,1,0,[1-4),[1-10),,Aloni engineering,4753,0.1720011
1,1,quick,0,1,0,[1-4),[30-100),,Hongding Photoelectric Technology,5314,0.4386787
1,1,quick,0,1,0,[1-4),[30-100),,P.D.R ELECTRONICS,2184,0.27836826
1,1,quick,0,1,0,[1-4),[30-100),,FGM TEKNİK,15212,0.26798928
1,1,quick,0,1,0,[1-4),[30-100),,4MODEL,44404,0.22191478
1,1,quick,0,1,0,[1-4),[30-100),,Zahavi steel ltd.,788,0.14794835
1,1,quick,0,1,0,[1-4),>=200,,Hongding Photoelectric Technology,5314,0.50997865
1,1,quick,0,1,0,[1-4),>=200,,P.D.R ELECTRONICS,2184,0.3443197
1,1,quick,0,1,0,[1-4),>=200,,Metalif Inc.,15228,0.17011146
1,1,quick,0,1,0,[1-4),>=200,,FGM TEKNİK,15212,0.168609
1,1,quick,0,1,0,[1-4),>=200,,Aloni engineering,4753,0.15858075
1,1,quick,0,1,0,[1-4),[100-200),,Hongding Photoelectric Technology,5314,0.4331289
1,1,quick,0,1,0,[1-4),[100-200),,FGM TEKNİK,15212,0.27859637
1,1,quick,0,1,0,[1-4),[100-200),,P.D.R ELECTRONICS,2184,0.19775936
1,1,quick,0,1,0,[1-4),[100-200),,Zahavi steel ltd.,788,0.19121173
1,1,quick,0,1,0,[1-4),[100-200),,4MODEL,44404,0.15438621
1,1,quick,0,1,0,>=20,[10-30),,Hongding Photoelectric Technology,5314,0.3846016
1,1,quick,0,1,0,>=20,[10-30),,M.ash presicion mechanics,770,0.34795925
1,1,quick,0,1,0,>=20,[10-30),,Aloni engineering,4753,0.33237606
1,1,quick,0,1,0,>=20,[10-30),,YAAF,5011,0.23349115
1,1,quick,0,1,0,>=20,[10-30),,FGM TEKNİK,15212,0.14953671
1,1,quick,0,1,0,>=20,[1-10),,Hongding Photoelectric Technology,5314,0.39858857
1,1,quick,0,1,0,>=20,[1-10),,M.ash presicion mechanics,770,0.3564578
1,1,quick,0,1,0,>=20,[1-10),,Aloni engineering,4753,0.34895945
1,1,quick,0,1,0,>=20,[1-10),,YAAF,5011,0.23338746
1,1,quick,0,1,0,>=20,[1-10),,FGM TEKNİK,15212,0.14927067
1,1,quick,0,1,0,>=20,[30-100),,Hongding Photoelectric Technology,5314,0.41010073
1,1,quick,0,1,0,>=20,[30-100),,M.ash presicion mechanics,770,0.35959455
1,1,quick,0,1,0,>=20,[30-100),,Aloni engineering,4753,0.30749655
1,1,quick,0,1,0,>=20,[30-100),,FGM TEKNİK,15212,0.18759808
1,1,quick,0,1,0,>=20,[30-100),,YAAF,5011,0.18224646
1,1,quick,0,1,0,>=20,>=200,,Hongding Photoelectric Technology,5314,0.44884408
1,1,quick,0,1,0,>=20,>=200,,Aloni engineering,4753,0.35015061
1,1,quick,0,1,0,>=20,>=200,,YAAF,5011,0.15872557
1,1,quick,0,1,0,>=20,>=200,,M.ash presicion mechanics,770,0.15763515
1,1,quick,0,1,0,>=20,>=200,,P.D.R ELECTRONICS,2184,0.1425901
1,1,quick,0,1,0,>=20,[100-200),,Hongding Photoelectric Technology,5314,0.43790814
1,1,quick,0,1,0,>=20,[100-200),,Aloni engineering,4753,0.23964582
1,1,quick,0,1,0,>=20,[100-200),,FGM TEKNİK,15212,0.21653014
1,1,quick,0,1,0,>=20,[100-200),,Zahavi steel ltd.,788,0.19612862
1,1,quick,0,1,0,>=20,[100-200),,M.ash presicion mechanics,770,0.09591784
1,1,quick,0,1,0,[11-20),[10-30),,YAAF,5011,0.49150857
1,1,quick,0,1,0,[11-20),[10-30),,Hongding Photoelectric Technology,5314,0.38748097
1,1,quick,0,1,0,[11-20),[10-30),,M.ash presicion mechanics,770,0.32778287
1,1,quick,0,1,0,[11-20),[10-30),,4MODEL,44404,0.20227341
1,1,quick,0,1,0,[11-20),[10-30),,FGM TEKNİK,15212,0.20102307
1,1,quick,0,1,0,[11-20),[1-10),,YAAF,5011,0.5074754
1,1,quick,0,1,0,[11-20),[1-10),,Hongding Photoelectric Technology,5314,0.41513592
1,1,quick,0,1,0,[11-20),[1-10),,M.ash presicion mechanics,770,0.31242892
1,1,quick,0,1,0,[11-20),[1-10),,FGM TEKNİK,15212,0.19230603
1,1,quick,0,1,0,[11-20),[1-10),,Aloni engineering,4753,0.16424681
1,1,quick,0,1,0,[11-20),[30-100),,YAAF,5011,0.51192
1,1,quick,0,1,0,[11-20),[30-100),,Hongding Photoelectric Technology,5314,0.4890953
1,1,quick,0,1,0,[11-20),[30-100),,4MODEL,44404,0.37210155
1,1,quick,0,1,0,[11-20),[30-100),,M.ash presicion mechanics,770,0.33177486
1,1,quick,0,1,0,[11-20),[30-100),,FGM TEKNİK,15212,0.24575041
1,1,quick,0,1,0,[11-20),>=200,,Hongding Photoelectric Technology,5314,0.54430705
1,1,quick,0,1,0,[11-20),>=200,,YAAF,5011,0.31288156
1,1,quick,0,1,0,[11-20),>=200,,P.D.R ELECTRONICS,2184,0.19111702
1,1,quick,0,1,0,[11-20),>=200,,FGM TEKNİK,15212,0.16007864
1,1,quick,0,1,0,[11-20),>=200,,4MODEL,44404,0.15498917
1,1,quick,0,1,0,[11-20),[100-200),,Hongding Photoelectric Technology,5314,0.4542494
1,1,quick,0,1,0,[11-20),[100-200),,4MODEL,44404,0.27914053
1,1,quick,0,1,0,[11-20),[100-200),,FGM TEKNİK,15212,0.27117914
1,1,quick,0,1,0,[11-20),[100-200),,Zahavi steel ltd.,788,0.16024283
1,1,quick,0,1,0,[11-20),[100-200),,YAAF,5011,0.14634751
1,1,quick,0,1,1,[4-11),[10-30),,M.ash presicion mechanics,770,0.413907
1,1,quick,0,1,1,[4-11),[10-30),,4MODEL,44404,0.28044996
1,1,quick,0,1,1,[4-11),[10-30),,Aloni engineering,4753,0.27865788
1,1,quick,0,1,1,[4-11),[10-30),,Hongding Photoelectric Technology,5314,0.24175592
1,1,quick,0,1,1,[4-11),[10-30),,Zahavi steel ltd.,788,0.16303465
1,1,quick,0,1,1,[4-11),[1-10),,M.ash presicion mechanics,770,0.43383852
1,1,quick,0,1,1,[4-11),[1-10),,Aloni engineering,4753,0.32272965
1,1,quick,0,1,1,[4-11),[1-10),,Hongding Photoelectric Technology,5314,0.29633498
1,1,quick,0,1,1,[4-11),[1-10),,Zahavi steel ltd.,788,0.19328192
1,1,quick,0,1,1,[4-11),[1-10),,YAAF,5011,0.15722963
1,1,quick,0,1,1,[4-11),[30-100),,M.ash presicion mechanics,770,0.40653577
1,1,quick,0,1,1,[4-11),[30-100),,4MODEL,44404,0.29984298
1,1,quick,0,1,1,[4-11),[30-100),,Hongding Photoelectric Technology,5314,0.29263112
1,1,quick,0,1,1,[4-11),[30-100),,Aloni engineering,4753,0.25316423
1,1,quick,0,1,1,[4-11),[30-100),,Zahavi steel ltd.,788,0.20436636
1,1,quick,0,1,1,[4-11),>=200,,Hongding Photoelectric Technology,5314,0.32984757
1,1,quick,0,1,1,[4-11),>=200,,Aloni engineering,4753,0.28950042
1,1,quick,0,1,1,[4-11),>=200,,4MODEL,44404,0.21097206
1,1,quick,0,1,1,[4-11),>=200,,M.ash presicion mechanics,770,0.17680715
1,1,quick,0,1,1,[4-11),>=200,,Zahavi steel ltd.,788,0.17204748
1,1,quick,0,1,1,[4-11),[100-200),,Hongding Photoelectric Technology,5314,0.30258626
1,1,quick,0,1,1,[4-11),[100-200),,4MODEL,44404,0.2918559
1,1,quick,0,1,1,[4-11),[100-200),,Zahavi steel ltd.,788,0.25925863
1,1,quick,0,1,1,[4-11),[100-200),,Aloni engineering,4753,0.18220149
1,1,quick,0,1,1,[4-11),[100-200),,FGM TEKNİK,15212,0.14934422
1,1,quick,0,1,1,[1-4),[10-30),,Aloni engineering,4753,0.24370916
1,1,quick,0,1,1,[1-4),[10-30),,Hongding Photoelectric Technology,5314,0.21807604
1,1,quick,0,1,1,[1-4),[10-30),,Zahavi steel ltd.,788,0.20449534
1,1,quick,0,1,1,[1-4),[10-30),,4MODEL,44404,0.18865855
1,1,quick,0,1,1,[1-4),[10-30),,Metalif Inc.,15228,0.18390825
1,1,quick,0,1,1,[1-4),[1-10),,Zahavi steel ltd.,788,0.3546989
1,1,quick,0,1,1,[1-4),[1-10),,Aloni engineering,4753,0.2560708
1,1,quick,0,1,1,[1-4),[1-10),,Metalif Inc.,15228,0.24514824
1,1,quick,0,1,1,[1-4),[1-10),,P.D.R ELECTRONICS,2184,0.22820371
1,1,quick,0,1,1,[1-4),[1-10),,M.ash presicion mechanics,770,0.21728922
1,1,quick,0,1,1,[1-4),[30-100),,Zahavi steel ltd.,788,0.29720405
1,1,quick,0,1,1,[1-4),[30-100),,P.D.R ELECTRONICS,2184,0.26461238
1,1,quick,0,1,1,[1-4),[30-100),,Hongding Photoelectric Technology,5314,0.23574568
1,1,quick,0,1,1,[1-4),[30-100),,4MODEL,44404,0.23404178
1,1,quick,0,1,1,[1-4),[30-100),,Aloni engineering,4753,0.22409959
1,1,quick,0,1,1,[1-4),>=200,,P.D.R ELECTRONICS,2184,0.29863948
1,1,quick,0,1,1,[1-4),>=200,,Zahavi steel ltd.,788,0.2838971
1,1,quick,0,1,1,[1-4),>=200,,Hongding Photoelectric Technology,5314,0.26772678
1,1,quick,0,1,1,[1-4),>=200,,Aloni engineering,4753,0.26083884
1,1,quick,0,1,1,[1-4),>=200,,Metalif Inc.,15228,0.2578151
1,1,quick,0,1,1,[1-4),[100-200),,Zahavi steel ltd.,788,0.31909412
1,1,quick,0,1,1,[1-4),[100-200),,Hongding Photoelectric Technology,5314,0.25488043
1,1,quick,0,1,1,[1-4),[100-200),,FGM TEKNİK,15212,0.23236616
1,1,quick,0,1,1,[1-4),[100-200),,4MODEL,44404,0.2015303
1,1,quick,0,1,1,[1-4),[100-200),,P.D.R ELECTRONICS,2184,0.17115562
1,1,quick,0,1,1,>=20,[10-30),,M.ash presicion mechanics,770,0.5007827
1,1,quick,0,1,1,>=20,[10-30),,Aloni engineering,4753,0.41678047
1,1,quick,0,1,1,>=20,[10-30),,YAAF,5011,0.20789441
1,1,quick,0,1,1,>=20,[10-30),,Zahavi steel ltd.,788,0.20136282
1,1,quick,0,1,1,>=20,[10-30),,Hongding Photoelectric Technology,5314,0.17686133
1,1,quick,0,1,1,>=20,[1-10),,M.ash presicion mechanics,770,0.5219901
1,1,quick,0,1,1,>=20,[1-10),,Aloni engineering,4753,0.39437103
1,1,quick,0,1,1,>=20,[1-10),,Zahavi steel ltd.,788,0.25465837
1,1,quick,0,1,1,>=20,[1-10),,YAAF,5011,0.18873122
1,1,quick,0,1,1,>=20,[1-10),,Hongding Photoelectric Technology,5314,0.18188566
1,1,quick,0,1,1,>=20,[30-100),,M.ash presicion mechanics,770,0.5194027
1,1,quick,0,1,1,>=20,[30-100),,Aloni engineering,4753,0.3741291
1,1,quick,0,1,1,>=20,[30-100),,Zahavi steel ltd.,788,0.2565959
1,1,quick,0,1,1,>=20,[30-100),,Hongding Photoelectric Technology,5314,0.20439094
1,1,quick,0,1,1,>=20,[30-100),,YAAF,5011,0.13331874
1,1,quick,0,1,1,>=20,>=200,,Aloni engineering,4753,0.410255
1,1,quick,0,1,1,>=20,>=200,,M.ash presicion mechanics,770,0.29695928
1,1,quick,0,1,1,>=20,>=200,,Hongding Photoelectric Technology,5314,0.23446932
1,1,quick,0,1,1,>=20,>=200,,Metalif Inc.,15228,0.22298808
1,1,quick,0,1,1,>=20,>=200,,Zahavi steel ltd.,788,0.22179595
1,1,quick,0,1,1,>=20,[100-200),,Aloni engineering,4753,0.34805715
1,1,quick,0,1,1,>=20,[100-200),,Zahavi steel ltd.,788,0.28541088
1,1,quick,0,1,1,>=20,[100-200),,Hongding Photoelectric Technology,5314,0.21428226
1,1,quick,0,1,1,>=20,[100-200),,M.ash presicion mechanics,770,0.21050957
1,1,quick,0,1,1,>=20,[100-200),,FGM TEKNİK,15212,0.16218035
1,1,quick,0,1,1,[11-20),[10-30),,M.ash presicion mechanics,770,0.46676964
1,1,quick,0,1,1,[11-20),[10-30),,YAAF,5011,0.3314873
1,1,quick,0,1,1,[11-20),[10-30),,Aloni engineering,4753,0.3050845
1,1,quick,0,1,1,[11-20),[10-30),,Hongding Photoelectric Technology,5314,0.23313998
1,1,quick,0,1,1,[11-20),[10-30),,4MODEL,44404,0.18549046
1,1,quick,0,1,1,[11-20),[1-10),,M.ash presicion mechanics,770,0.48480156
1,1,quick,0,1,1,[11-20),[1-10),,YAAF,5011,0.37942886
1,1,quick,0,1,1,[11-20),[1-10),,Zahavi steel ltd.,788,0.3140008
1,1,quick,0,1,1,[11-20),[1-10),,Aloni engineering,4753,0.28140405
1,1,quick,0,1,1,[11-20),[1-10),,Hongding Photoelectric Technology,5314,0.2715047
1,1,quick,0,1,1,[11-20),[30-100),,M.ash presicion mechanics,770,0.43494242
1,1,quick,0,1,1,[11-20),[30-100),,YAAF,5011,0.348608
1,1,quick,0,1,1,[11-20),[30-100),,Hongding Photoelectric Technology,5314,0.31839952
1,1,quick,0,1,1,[11-20),[30-100),,Zahavi steel ltd.,788,0.28547794
1,1,quick,0,1,1,[11-20),[30-100),,Aloni engineering,4753,0.25874195
1,1,quick,0,1,1,[11-20),>=200,,Hongding Photoelectric Technology,5314,0.35848254
1,1,quick,0,1,1,[11-20),>=200,,Zahavi steel ltd.,788,0.27512065
1,1,quick,0,1,1,[11-20),>=200,,Aloni engineering,4753,0.2707435
1,1,quick,0,1,1,[11-20),>=200,,YAAF,5011,0.24266592
1,1,quick,0,1,1,[11-20),>=200,,Metalif Inc.,15228,0.23827991
1,1,quick,0,1,1,[11-20),[100-200),,Zahavi steel ltd.,788,0.31505254
1,1,quick,0,1,1,[11-20),[100-200),,Hongding Photoelectric Technology,5314,0.29441482
1,1,quick,0,1,1,[11-20),[100-200),,FGM TEKNİK,15212,0.23184317
1,1,quick,0,1,1,[11-20),[100-200),,Aloni engineering,4753,0.1910759
1,1,quick,0,1,1,[11-20),[100-200),,4MODEL,44404,0.12249372
1,1,standard,1,0,0,[4-11),[10-30),,M.ash presicion mechanics,770,0.40997714
1,1,standard,1,0,0,[4-11),[10-30),,Hongding Photoelectric Technology,5314,0.37679
1,1,standard,1,0,0,[4-11),[10-30),,Metalif Inc.,15228,0.35725877
1,1,standard,1,0,0,[4-11),[10-30),,Aloni engineering,4753,0.26838925
1,1,standard,1,0,0,[4-11),[10-30),,FGM TEKNİK,15212,0.24325551
1,1,standard,1,0,0,[4-11),[1-10),,Metalif Inc.,15228,0.43026277
1,1,standard,1,0,0,[4-11),[1-10),,FGM TEKNİK,15212,0.38151628
1,1,standard,1,0,0,[4-11),[1-10),,Hongding Photoelectric Technology,5314,0.3483356
1,1,standard,1,0,0,[4-11),[1-10),,Aloni engineering,4753,0.24535696
1,1,standard,1,0,0,[4-11),[1-10),,M.ash presicion mechanics,770,0.16434872
1,1,standard,1,0,0,[4-11),[30-100),,P.D.R ELECTRONICS,2184,0.42317203
1,1,standard,1,0,0,[4-11),[30-100),,Metalif Inc.,15228,0.3222251
1,1,standard,1,0,0,[4-11),[30-100),,FGM TEKNİK,15212,0.31960967
1,1,standard,1,0,0,[4-11),[30-100),,Hongding Photoelectric Technology,5314,0.256628
1,1,standard,1,0,0,[4-11),[30-100),,Aloni engineering,4753,0.22613266
1,1,standard,1,0,0,[4-11),>=200,,Metalif Inc.,15228,0.6391618
1,1,standard,1,0,0,[4-11),>=200,,Hongding Photoelectric Technology,5314,0.61189705
1,1,standard,1,0,0,[4-11),>=200,,P.D.R ELECTRONICS,2184,0.53572655
1,1,standard,1,0,0,[4-11),>=200,,FGM TEKNİK,15212,0.27291542
1,1,standard,1,0,0,[4-11),>=200,,Aloni engineering,4753,0.20682472
1,1,standard,1,0,0,[4-11),[100-200),,FGM TEKNİK,15212,0.5124995
1,1,standard,1,0,0,[4-11),[100-200),,Hongding Photoelectric Technology,5314,0.34814438
1,1,standard,1,0,0,[4-11),[100-200),,P.D.R ELECTRONICS,2184,0.2815094
1,1,standard,1,0,0,[4-11),[100-200),,MATIC Kft.,1714,0.22047956
1,1,standard,1,0,0,[4-11),[100-200),,Zahavi steel ltd.,788,0.20276411
1,1,standard,1,0,0,[1-4),[10-30),,P.D.R ELECTRONICS,2184,0.39177862
1,1,standard,1,0,0,[1-4),[10-30),,Hongding Photoelectric Technology,5314,0.32526767
1,1,standard,1,0,0,[1-4),[10-30),,FGM TEKNİK,15212,0.30127826
1,1,standard,1,0,0,[1-4),[10-30),,YAAF,5011,0.26667967
1,1,standard,1,0,0,[1-4),[10-30),,Aloni engineering,4753,0.26065344
1,1,standard,1,0,0,[1-4),[1-10),,FGM TEKNİK,15212,0.3859825
1,1,standard,1,0,0,[1-4),[1-10),,Metalif Inc.,15228,0.3250689
1,1,standard,1,0,0,[1-4),[1-10),,Aloni engineering,4753,0.26732975
1,1,standard,1,0,0,[1-4),[1-10),,Hongding Photoelectric Technology,5314,0.2639151
1,1,standard,1,0,0,[1-4),[1-10),,YAAF,5011,0.2061522
1,1,standard,1,0,0,[1-4),[30-100),,P.D.R ELECTRONICS,2184,0.48431405
1,1,standard,1,0,0,[1-4),[30-100),,FGM TEKNİK,15212,0.3553405
1,1,standard,1,0,0,[1-4),[30-100),,Metalif Inc.,15228,0.2341575
1,1,standard,1,0,0,[1-4),[30-100),,Aloni engineering,4753,0.22504155
1,1,standard,1,0,0,[1-4),[30-100),,Hongding Photoelectric Technology,5314,0.22497392
1,1,standard,1,0,0,[1-4),>=200,,Hongding Photoelectric Technology,5314,0.5783464
1,1,standard,1,0,0,[1-4),>=200,,P.D.R ELECTRONICS,2184,0.5726896
1,1,standard,1,0,0,[1-4),>=200,,Metalif Inc.,15228,0.55018127
1,1,standard,1,0,0,[1-4),>=200,,FGM TEKNİK,15212,0.3178548
1,1,standard,1,0,0,[1-4),>=200,,GS ELECTRONIC PACKAGING,7490,0.25965923
1,1,standard,1,0,0,[1-4),[100-200),,P.D.R ELECTRONICS,2184,0.55414575
1,1,standard,1,0,0,[1-4),[100-200),,FGM TEKNİK,15212,0.5063997
1,1,standard,1,0,0,[1-4),[100-200),,Hongding Photoelectric Technology,5314,0.2829205
1,1,standard,1,0,0,[1-4),[100-200),,Zahavi steel ltd.,788,0.24399124
1,1,standard,1,0,0,[1-4),[100-200),,MATIC Kft.,1714,0.2418707
1,1,standard,1,0,0,>=20,[10-30),,Aloni engineering,4753,0.5147562
1,1,standard,1,0,0,>=20,[10-30),,Metalif Inc.,15228,0.47944027
1,1,standard,1,0,0,>=20,[10-30),,M.ash presicion mechanics,770,0.45002797
1,1,standard,1,0,0,>=20,[10-30),,Hongding Photoelectric Technology,5314,0.3602405
1,1,standard,1,0,0,>=20,[10-30),,YAAF,5011,0.27032456
1,1,standard,1,0,0,>=20,[1-10),,Metalif Inc.,15228,0.55667084
1,1,standard,1,0,0,>=20,[1-10),,Aloni engineering,4753,0.53832227
1,1,standard,1,0,0,>=20,[1-10),,FGM TEKNİK,15212,0.3332877
1,1,standard,1,0,0,>=20,[1-10),,Hongding Photoelectric Technology,5314,0.32492122
1,1,standard,1,0,0,>=20,[1-10),,YAAF,5011,0.2639169
1,1,standard,1,0,0,>=20,[30-100),,Aloni engineering,4753,0.48921663
1,1,standard,1,0,0,>=20,[30-100),,Metalif Inc.,15228,0.43229428
1,1,standard,1,0,0,>=20,[30-100),,FGM TEKNİK,15212,0.36111602
1,1,standard,1,0,0,>=20,[30-100),,M.ash presicion mechanics,770,0.31216568
1,1,standard,1,0,0,>=20,[30-100),,Hongding Photoelectric Technology,5314,0.26691863
1,1,standard,1,0,0,>=20,>=200,,Metalif Inc.,15228,0.71163744
1,1,standard,1,0,0,>=20,>=200,,Hongding Photoelectric Technology,5314,0.5890012
1,1,standard,1,0,0,>=20,>=200,,Aloni engineering,4753,0.5261402
1,1,standard,1,0,0,>=20,>=200,,P.D.R ELECTRONICS,2184,0.3458134
1,1,standard,1,0,0,>=20,>=200,,FGM TEKNİK,15212,0.20278047
1,1,standard,1,0,0,>=20,[100-200),,Aloni engineering,4753,0.49481717
1,1,standard,1,0,0,>=20,[100-200),,FGM TEKNİK,15212,0.4735168
1,1,standard,1,0,0,>=20,[100-200),,Hongding Photoelectric Technology,5314,0.27599967
1,1,standard,1,0,0,>=20,[100-200),,P.D.R ELECTRONICS,2184,0.23113923
1,1,standard,1,0,0,>=20,[100-200),,Zahavi steel ltd.,788,0.20056388
1,1,standard,1,0,0,[11-20),[10-30),,YAAF,5011,0.44921914
1,1,standard,1,0,0,[11-20),[10-30),,Aloni engineering,4753,0.3745137
1,1,standard,1,0,0,[11-20),[10-30),,P.D.R ELECTRONICS,2184,0.35916656
1,1,standard,1,0,0,[11-20),[10-30),,Metalif Inc.,15228,0.29524004
1,1,standard,1,0,0,[11-20),[10-30),,FGM TEKNİK,15212,0.25748983
1,1,standard,1,0,0,[11-20),[1-10),,YAAF,5011,0.48382774
